Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2024-10-25,5732.0,3347.125,4542.5,5110.0,5689.75,7194.5
2024-10-26,3857.0,2194.625,3365.5,3870.5,4362.5,5955.375
2024-10-27,2039.0,1068.5,1828.25,2197.0,2578.25,3920.0
2024-10-28,5388.0,3278.75,4753.75,5324.5,5875.75,7429.875
2024-10-29,5547.0,3091.875,4590.0,5181.0,5754.75,7168.0
2024-10-30,5230.0,3188.5,4661.25,5221.0,5773.75,7303.98500000003
2024-10-31,5173.0,2973.625,4482.0,5029.5,5595.5,7579.902500000007
2024-11-01,1908.0,783.25,1477.0,1891.0,2457.5,4643.61000000003
2024-11-02,3422.0,1948.25,3114.75,3670.0,4185.5,5339.375
2024-11-03,2054.0,1057.0,1718.25,2047.0,2431.75,3513.0
2024-11-04,5419.0,3395.625,4663.25,5143.5,5671.0,6755.375
2024-11-05,5432.0,3410.125,4702.5,5229.0,5731.0,6989.25
2024-11-06,5400.0,3545.0,4766.5,5276.5,5740.5,6771.125
2024-11-07,5208.0,3322.75,4513.0,5051.5,5575.25,6637.75
2024-11-08,5102.0,2322.875,3902.25,4580.5,5224.25,6551.25
2024-11-09,3587.0,2086.0,3222.75,3691.0,4157.0,5195.0
2024-11-10,1937.0,1077.25,1677.75,1979.0,2334.5,3259.75
2024-11-11,4357.0,2610.0,4066.5,4647.5,5219.5,6349.5
2024-11-12,5227.0,3582.125,4758.25,5280.0,5787.25,6875.25
2024-11-13,4824.0,3503.25,4752.0,5280.0,5762.75,6884.0
2024-11-14,4600.0,3224.5,4452.75,4998.5,5506.5,6564.375
2024-11-15,4976.0,2899.625,4135.0,4692.5,5189.5,7655.970000000059
2024-11-16,3414.0,2073.125,3031.0,3482.5,3925.75,4827.625
2024-11-17,1732.0,821.5,1366.75,1667.5,1974.75,2707.125
2024-11-18,3502.0,1735.625,3131.75,3791.5,4402.75,5665.875
2024-11-19,3599.0,2071.375,3599.0,4239.5,4931.25,6215.25
2024-11-20,4865.0,2697.0,4349.75,4853.0,5426.75,6603.125
2024-11-21,4769.0,2791.125,4205.75,4727.5,5275.25,6849.625
2024-11-22,3881.0,2143.875,3606.25,4247.5,4824.5,5957.25
2024-11-23,2721.0,2021.125,2947.25,3348.0,3788.25,4859.25
2024-11-24,2082.0,890.75,1545.25,1858.0,2227.5,3196.25
2024-11-25,5388.0,2765.75,4075.5,4663.0,5256.0,6958.625
2024-11-26,5475.0,2585.25,3889.5,4526.0,5138.25,6477.875
2024-11-27,5527.0,3022.25,4354.25,4859.5,5388.5,6502.375
2024-11-28,5515.0,3193.375,4334.25,4862.0,5401.25,6551.0
2024-11-29,5182.0,2403.875,3512.0,3980.5,4470.25,5846.0
2024-11-30,2610.0,1811.0,2665.0,3052.5,3517.0,4679.0
2024-12-01,1844.0,1009.375,1575.75,1881.0,2179.25,4025.875
2024-12-02,4578.0,2997.25,4243.5,4741.0,5229.75,6280.25
2024-12-03,4461.0,2551.25,3961.0,4610.5,5148.0,6212.375
2024-12-04,5311.0,3379.875,4668.5,5167.5,5665.5,7132.86000000003
2024-12-05,4854.0,3144.5,4469.75,5019.0,5532.25,7538.0
2024-12-06,4590.0,2605.0,3942.5,4515.5,5081.25,6192.0
2024-12-07,2319.0,963.375,2002.75,2510.5,3036.75,4108.0
2024-12-08,1784.0,1056.125,1523.75,1781.0,2060.75,2712.75
2024-12-09,4900.0,2807.875,3892.5,4395.0,4879.75,6020.25
2024-12-10,5036.0,3085.375,4105.0,4586.5,5126.5,6312.75
2024-12-11,5231.0,3528.875,4633.5,5107.0,5576.5,6998.25
2024-12-12,5291.0,3274.125,4415.75,4883.5,5374.0,6385.0
2024-12-13,5028.0,2984.25,4084.0,4554.0,5011.5,6126.125
2024-12-14,2833.0,1401.875,2190.25,2570.0,2994.5,3998.5
2024-12-15,1534.0,830.0,1419.25,1679.0,1962.25,2592.125
2024-12-16,5150.0,2761.875,3993.0,4571.5,5072.5,6211.75
2024-12-17,5599.0,2543.125,3951.25,4580.5,5129.25,6379.5
2024-12-18,5739.0,2754.25,4343.75,4916.5,5520.75,6855.5
2024-12-19,4124.0,1634.75,3202.75,4182.5,4887.25,6138.75
2024-12-20,5445.0,2562.75,4026.5,4619.0,5163.75,6452.375
2024-12-21,2815.0,935.875,1792.75,2225.5,2688.25,3619.375
2024-12-22,1033.0,355.875,983.25,1317.5,1657.25,2412.875
2024-12-23,3060.0,654.875,2025.5,2667.5,3388.5,4679.375
2024-12-24,1412.0,886.25,2310.5,2824.0,3459.25,5441.75
2024-12-25,591.0,288.75,620.75,796.0,1070.5,2167.5
2024-12-26,673.0,277.5,496.0,708.5,1028.25,1915.75
2024-12-27,2069.0,503.0,1968.5,2779.0,3770.5,6272.125
2024-12-28,1972.0,622.75,1766.5,2241.0,2751.0,4759.73500000003
2024-12-29,876.0,251.875,728.0,995.5,1341.5,2080.625
2024-12-30,2513.0,914.375,2443.5,3186.5,3967.25,6355.125
2024-12-31,1446.0,816.875,1843.0,2747.5,3707.75,7191.125
2025-01-01,832.0,314.625,662.0,912.5,1291.25,3405.75
2025-01-02,1243.0,807.125,1729.25,2255.0,3053.0,5940.48500000003
2025-01-03,2961.0,1084.0,2087.0,3123.0,3980.5,5673.5
2025-01-04,2200.0,916.5,2048.5,2782.0,3666.0,6947.845000000059
2025-01-05,1020.0,433.5,1083.5,1362.0,1633.75,3057.75
2025-01-06,1291.0,604.25,1206.5,1760.0,2290.5,3670.875
2025-01-07,4699.0,1652.625,3445.0,4178.5,4886.75,6636.125
2025-01-08,3132.0,706.875,1853.25,2677.0,3661.5,6133.0
